Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;only-body.sim, genformat=9, initialgenotype=None, opt=vertpos, popsize=50, generations=120, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_landscape/HoF-land-f9-run6.gen, max_numparts=30, max_numjoints=60, max_numneurons=0, max_numconnections=0, max_numgenochars=None, log_file=logs_landscape/log-land-f9-run6.json, stagnation_generations=None, plateau_escape=False
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'only-body.sim']

Simulator.load: Loading from 'eval-allcriteria.sim'
Loader.load: Comments read from file follow:
Loader.load:  Sample settings for evaluating many criteria of performance of a Framsticks creature.
Loader.load:  See the "evalcount" parameter if you want to speed the evaluation up or have a more stable result.
Loader.load:  Other important parameters are "Energy0" and "perfperiod".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded genepool settings, 2 population settings, simulator settings from 'eval-allcriteria.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'sample-period-2.sim'
Loader.load: Comments read from file follow:
Loader.load:  Very low "performance sampling period" in the first population to sample performance very often during lifespan
Loader.load:  and avoid overlooking some behavior. Averaged performance of sampled values is returned as the final value.
Loader.load:  See http://www.framsticks.com/a/al_params.html#exper-perfcalc
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded population settings from 'sample-period-2.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg  	stddev	min  	max  
0  	50    	-0.01	0     	-0.01	-0.01
1  	47    	-0.01	8.25772e-18	-0.01	-0.01
2  	44    	-0.00683802	0.0221339  	-0.01	0.148099
3  	43    	0.0154841  	0.0649115  	-0.01	0.209383
4  	42    	0.0356249  	0.0992796  	-0.01	0.443946
5  	45    	0.0925901  	0.119777   	-0.01	0.443946
6  	44    	0.131197   	0.123176   	-0.01	0.498881
7  	44    	0.2048     	0.122614   	-0.01	0.498881
8  	45    	0.241063   	0.141064   	-0.01	0.507086
9  	43    	0.235849   	0.168143   	-0.01	0.507086
10 	42    	0.274405   	0.144454   	-0.01	0.498881
11 	44    	0.260613   	0.149831   	-0.01	0.507047
12 	44    	0.303822   	0.13195    	-0.01	0.507047
13 	48    	0.261117   	0.153528   	-0.01	0.503472
14 	41    	0.275751   	0.164082   	-0.01	0.506537
15 	45    	0.228163   	0.174666   	-0.01	0.551149
16 	47    	0.307464   	0.172427   	-0.01	0.603085
17 	48    	0.325677   	0.155463   	-0.01	0.753539
18 	47    	0.275488   	0.177571   	-0.01	0.753539
19 	48    	0.341193   	0.185172   	-0.01	0.753167
20 	46    	0.294291   	0.187614   	-0.01	0.753167
21 	45    	0.351818   	0.211039   	-0.01	0.758523
22 	47    	0.305161   	0.232231   	-0.01	0.758551
23 	44    	0.378541   	0.226094   	-0.01	0.758551
24 	47    	0.339348   	0.231879   	-0.01	0.758248
25 	45    	0.356515   	0.240145   	-0.01	0.760807
26 	45    	0.306417   	0.277313   	-0.01	0.760734
27 	46    	0.32779    	0.268549   	-0.01	0.760807
28 	45    	0.366037   	0.229387   	0.0496544	0.758831
29 	46    	0.297542   	0.259319   	-0.01    	0.758831
30 	46    	0.347513   	0.23246    	-0.01    	0.758476
31 	45    	0.36739    	0.214588   	-0.01    	0.753906
32 	49    	0.380623   	0.220509   	-0.01    	0.755676
33 	44    	0.388248   	0.235092   	-0.01    	0.759235
34 	45    	0.403516   	0.240565   	-0.01    	0.769348
35 	41    	0.435607   	0.256055   	-0.01    	0.760484
36 	43    	0.380349   	0.26203    	-0.01    	0.760559
37 	45    	0.360844   	0.262591   	-0.01    	0.760559
38 	45    	0.41135    	0.24435    	-0.01    	0.760559
39 	43    	0.352713   	0.254306   	-0.01    	0.760559
40 	46    	0.392644   	0.271342   	-0.01    	0.806933
41 	45    	0.415181   	0.235141   	0.0577855	0.806933
42 	43    	0.365639   	0.238335   	-0.01    	0.806933
43 	40    	0.450913   	0.236479   	-0.01    	0.806933
44 	46    	0.370915   	0.239206   	0.0492216	0.806933
45 	46    	0.399641   	0.252276   	-0.01    	0.806933
46 	45    	0.323087   	0.243253   	-0.01    	0.806933
47 	45    	0.409159   	0.211141   	0.0580422	0.806933
48 	42    	0.39421    	0.222488   	-0.01    	0.806933
49 	42    	0.308311   	0.250775   	-0.01    	0.755961
50 	41    	0.365133   	0.261111   	-0.01    	0.755973
51 	45    	0.28118    	0.264974   	-0.01    	0.755666
52 	47    	0.309789   	0.241672   	-0.01    	0.755961
53 	41    	0.347784   	0.251453   	-0.01    	0.755961
54 	44    	0.299522   	0.232575   	-0.01    	0.755961
55 	44    	0.325445   	0.27163    	-0.01    	0.755961
56 	47    	0.335486   	0.234921   	-0.01    	0.755961
57 	46    	0.304529   	0.225491   	-0.01    	0.755961
58 	43    	0.303528   	0.246526   	-0.01    	0.755961
59 	45    	0.307459   	0.240899   	-0.01    	0.755961
60 	49    	0.292076   	0.219758   	-0.01    	0.754168
61 	48    	0.304219   	0.264662   	-0.01    	0.759148
62 	42    	0.361286   	0.225218   	-0.01    	0.759148
63 	46    	0.352522   	0.252164   	-0.01    	0.759148
64 	45    	0.378548   	0.291098   	-0.01    	0.759148
65 	48    	0.371305   	0.275468   	-0.01    	0.759252
66 	43    	0.377993   	0.25523    	-0.01    	0.753795
67 	47    	0.290988   	0.246284   	-0.0100002	0.753795
68 	45    	0.348725   	0.268246   	-0.01     	0.754181
69 	45    	0.31105    	0.254095   	-0.01     	0.754239
70 	44    	0.320293   	0.261022   	-0.01     	0.758959
