Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria.sim;deterministic.sim;sample-period-2.sim;only-body.sim, genformat=9, initialgenotype=None, opt=vertpos, popsize=50, generations=120, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_landscape/HoF-land-f9-run32.gen, max_numparts=30, max_numjoints=60, max_numneurons=0, max_numconnections=0, max_numgenochars=None, log_file=logs_landscape/log-land-f9-run32.json, stagnation_generations=None, plateau_escape=False
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria.sim', 'deterministic.sim', 'sample-period-2.sim', 'only-body.sim']

Simulator.load: Loading from 'eval-allcriteria.sim'
Loader.load: Comments read from file follow:
Loader.load:  Sample settings for evaluating many criteria of performance of a Framsticks creature.
Loader.load:  See the "evalcount" parameter if you want to speed the evaluation up or have a more stable result.
Loader.load:  Other important parameters are "Energy0" and "perfperiod".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded genepool settings, 2 population settings, simulator settings from 'eval-allcriteria.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'sample-period-2.sim'
Loader.load: Comments read from file follow:
Loader.load:  Very low "performance sampling period" in the first population to sample performance very often during lifespan
Loader.load:  and avoid overlooking some behavior. Averaged performance of sampled values is returned as the final value.
Loader.load:  See http://www.framsticks.com/a/al_params.html#exper-perfcalc
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded population settings from 'sample-period-2.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg  	stddev	min  	max  
0  	50    	-0.01	0     	-0.01	-0.01
1  	40    	-0.01	8.30851e-16	-0.01	-0.01
2  	45    	-0.00127949	0.0427216  	-0.01	0.208013
3  	49    	0.026889   	0.0802073  	-0.01	0.233179
4  	46    	0.071754   	0.104549   	-0.01	0.274848
5  	46    	0.15034    	0.118217   	-0.01	0.348816
6  	44    	0.129599   	0.124825   	-0.01	0.355166
7  	44    	0.18656    	0.122794   	-0.01	0.44635 
8  	47    	0.195072   	0.128271   	-0.01	0.47847 
9  	47    	0.214598   	0.146418   	-0.01	0.507982
10 	47    	0.249781   	0.124069   	-0.01	0.507805
11 	44    	0.264475   	0.139966   	-0.01	0.507982
12 	46    	0.25186    	0.150829   	-0.01	0.507982
13 	45    	0.238677   	0.166817   	-0.01	0.450835
14 	46    	0.265135   	0.159005   	-0.01	0.509889
15 	48    	0.263719   	0.158699   	-0.01	0.507982
16 	47    	0.25973    	0.164203   	-0.01	0.509889
17 	46    	0.256818   	0.13568    	-0.01	0.505136
18 	46    	0.295217   	0.13443    	-0.01	0.505136
19 	46    	0.280494   	0.15644    	-0.01	0.510001
20 	46    	0.257676   	0.151988   	-0.01	0.52047 
21 	45    	0.334091   	0.109954   	-0.01	0.52047 
22 	46    	0.314239   	0.138918   	-0.01	0.586924
23 	48    	0.290016   	0.143881   	-0.01	0.586949
24 	44    	0.330068   	0.161015   	-0.01	0.586949
25 	45    	0.315288   	0.149074   	-0.01	0.586949
26 	44    	0.331345   	0.158039   	-0.01	0.586949
27 	43    	0.324219   	0.17363    	-0.01	0.586949
28 	44    	0.317243   	0.152972   	-0.01	0.586949
29 	45    	0.305904   	0.160344   	-0.01	0.586949
30 	47    	0.297435   	0.1448     	-0.01	0.586949
31 	44    	0.304746   	0.155479   	-0.01	0.605818
32 	44    	0.338505   	0.15379    	-0.01	0.592227
33 	48    	0.36804    	0.144176   	0.125479	0.698353
34 	40    	0.369298   	0.171029   	-0.01   	0.690812
35 	45    	0.36276    	0.170147   	-0.0100002	0.690812
36 	48    	0.34374    	0.180226   	-0.01     	0.703886
37 	46    	0.337237   	0.158675   	0.0898411 	0.703886
38 	41    	0.367884   	0.203478   	-0.01     	0.703886
39 	43    	0.385292   	0.199414   	0.0496592 	0.703886
40 	46    	0.375119   	0.200405   	-0.01     	0.807342
41 	40    	0.415741   	0.222647   	-0.01     	0.756726
42 	43    	0.381945   	0.247213   	-0.01     	0.762714
43 	47    	0.420467   	0.208318   	-0.01     	0.756726
44 	45    	0.398058   	0.226097   	-0.01     	0.756726
45 	44    	0.428365   	0.218484   	-0.01     	0.766564
46 	45    	0.405148   	0.201772   	0.101875  	0.755956
47 	46    	0.391177   	0.193269   	-0.01     	0.697859
48 	42    	0.434232   	0.190516   	-0.01     	0.69739 
49 	47    	0.364266   	0.209422   	-0.01     	0.684969
50 	44    	0.509125   	0.168808   	0.171511  	0.85246 
51 	44    	0.467699   	0.234337   	-0.01     	0.867624
52 	44    	0.378286   	0.248765   	-0.01     	0.867624
53 	44    	0.435376   	0.225591   	0.0334751 	0.85246 
54 	46    	0.38484    	0.250391   	-0.01     	0.855134
55 	41    	0.386053   	0.263669   	-0.01     	0.85246 
56 	49    	0.32165    	0.232327   	-0.01     	0.855134
57 	44    	0.35345    	0.250664   	-0.01     	0.855134
58 	44    	0.403027   	0.252457   	-0.01     	0.855134
59 	45    	0.395598   	0.257143   	-0.01     	0.855134
60 	43    	0.327274   	0.232993   	-0.01     	0.855134
61 	47    	0.350109   	0.224996   	-0.01     	0.855134
62 	44    	0.342832   	0.220938   	-0.01     	0.850094
63 	45    	0.351732   	0.248612   	-0.01     	0.852748
64 	44    	0.398502   	0.246772   	-0.01     	0.852748
65 	45    	0.329822   	0.242578   	-0.01     	0.765654
66 	48    	0.350311   	0.227096   	-0.01     	0.762785
67 	41    	0.368496   	0.231414   	-0.01     	0.762785
68 	47    	0.352805   	0.226438   	-0.01     	0.762785
69 	47    	0.322043   	0.225058   	-0.01     	0.763292
70 	47    	0.368291   	0.228798   	-0.01     	0.765866
