Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria-mini.sim;deterministic.sim;recording-body-coords.sim, genformat=1, initialgenotype=None, opt=jumpdistance, popsize=60, generations=300, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_jump/HoF-jump-f1-eps001-center-run2.gen, max_numparts=20, max_numjoints=40, max_numneurons=10, max_numconnections=20, max_numgenochars=None, log_file=logs_jump/log-jump-f1-eps001-center-run2.json, stagnation_generations=None, plateau_escape=False, eps=0.01, placement=center
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria-mini.sim', 'deterministic.sim', 'recording-body-coords.sim']

Simulator.load: Loading from 'eval-allcriteria-mini.sim'
Simulator.load: Loaded simulator settings from 'eval-allcriteria-mini.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'recording-body-coords.sim'
Loader.load: Comments read from file follow:
Loader.load:  The recording of the "center of gravity" (or mass) of all Parts of a creature during its lifespan, and
Loader.load:  the recording of coordinates of all Parts are stored as data->bodyrecording.
Loader.load:  Use STORE_ALL_PART_COORDS below to decide how much data you need recorded - maybe only COG and no Parts.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=0 below, only COG is stored and the format is
Loader.load:  [ [cog1x,cog1y,cog1z], [cog2x,cog2y,cog2z], [cog3x,cog3y,cog3z], ...]
Loader.load:  where index numbers in the names are simulation steps.
Loader.load:  So you get a vector of COG x,y,z coordinates repeated for every simulation step.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=1 below, the format is more verbose with one more level of nesting, because after the COG,
Loader.load:  the list of coordinates of all Parts follows (the first index in the names below is the simulation step, the second one is Part number)
Loader.load:  [ [[cog1x,cog1y,cog1z], [p1_1x,p1_1y,p1_1z], [p1_2x,p1_2y,p1_2z], ...], ...]
Loader.load: 
Loader.load:  You can further limit the amount of stored data by recording coordinates less frequently - see onCreaturesStep() comment below.
Loader.load:  Adjust 'Energy0' to achieve the lifespan you need.
Loader.load:  'evalcount' should likely be 1 unless you need other performance criteria (like vertpos or distance) averaged from multiple evaluations.
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution unless you prefer to provide its path when loading.
Simulator.load: Loaded simulator settings from 'recording-body-coords.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg	stddev	min	max
0  	60    	0  	0     	0  	0  
1  	56    	0  	0     	0  	0  
2  	47    	0  	0     	0  	0  
3  	58    	0  	0     	0  	0  
4  	55    	0  	0     	0  	0  
5  	56    	0  	0     	0  	0  
6  	54    	0  	0     	0  	0  
7  	50    	0  	0     	0  	0  
8  	55    	0  	0     	0  	0  
Selection: ignoring 1 infeasible solution in a population of size 60
9  	52    	0  	0     	0  	0  
10 	51    	0  	0     	0  	0  
11 	54    	0  	0     	0  	0  
12 	54    	0  	0     	0  	0  
13 	54    	0  	0     	0  	0  
14 	51    	0  	0     	0  	0  
15 	56    	0  	0     	0  	0  
Selection: ignoring 1 infeasible solution in a population of size 60
16 	52    	0  	0     	0  	0  
17 	55    	0  	0     	0  	0  
18 	49    	0  	0     	0  	0  
19 	56    	0  	0     	0  	0  
20 	55    	0  	0     	0  	0  
Selection: ignoring 1 infeasible solution in a population of size 60
21 	52    	0  	0     	0  	0  
22 	52    	0  	0     	0  	0  
23 	55    	0  	0     	0  	0  
24 	51    	0  	0     	0  	0  
25 	54    	0  	0     	0  	0  
26 	54    	0  	0     	0  	0  
27 	51    	0  	0     	0  	0  
28 	52    	0  	0     	0  	0  
29 	51    	0  	0     	0  	0  
30 	56    	0  	0     	0  	0  
31 	54    	0  	0     	0  	0  
32 	52    	0  	0     	0  	0  
33 	51    	0  	0     	0  	0  
34 	54    	0  	0     	0  	0  
35 	55    	0  	0     	0  	0  
36 	52    	0  	0     	0  	0  
37 	56    	0  	0     	0  	0  
38 	52    	0  	0     	0  	0  
39 	53    	0  	0     	0  	0  
40 	55    	0  	0     	0  	0  
41 	53    	0  	0     	0  	0  
42 	57    	0  	0     	0  	0  
43 	52    	0  	0     	0  	0  
44 	54    	0  	0     	0  	0  
45 	54    	0  	0     	0  	0  
46 	56    	0  	0     	0  	0  
47 	48    	0  	0     	0  	0  
48 	50    	0  	0     	0  	0  
49 	51    	0  	0     	0  	0  
50 	57    	0  	0     	0  	0  
51 	58    	0  	0     	0  	0  
52 	45    	0  	0     	0  	0  
53 	54    	0  	0     	0  	0  
54 	53    	0  	0     	0  	0  
55 	57    	0  	0     	0  	0  
56 	54    	0  	0     	0  	0  
57 	57    	0  	0     	0  	0  
58 	58    	0  	0     	0  	0  
59 	59    	0  	0     	0  	0  
60 	54    	8.15377e-05	0.000626303	0  	0.00489226
61 	54    	0.000813145	0.00360487 	0  	0.0218307 
62 	55    	0.00379285 	0.00698226 	0  	0.0244406 
63 	51    	0.0106387  	0.0130573  	0  	0.077278  
64 	57    	0.0268493  	0.0241797  	0  	0.077278  
65 	53    	0.0396909  	0.0313457  	0  	0.0793762 
66 	51    	0.0497969  	0.0340236  	0  	0.0814565 
67 	51    	0.0492835  	0.0351341  	0  	0.0814565 
68 	58    	0.0465784  	0.0353438  	0  	0.0863925 
69 	54    	0.0571927  	0.0354205  	0  	0.087231  
70 	54    	0.0536136  	0.0373406  	0  	0.119892  
Selection: ignoring 1 infeasible solution in a population of size 60
71 	54    	0.0564352  	0.0424469  	0  	0.119892  
72 	58    	0.0717563  	0.0434788  	0  	0.124922  
Selection: ignoring 1 infeasible solution in a population of size 60
73 	53    	0.0829932  	0.0505306  	0  	0.128517  
74 	57    	0.0913579  	0.0485451  	0  	0.149969  
75 	55    	0.100526   	0.0652094  	0  	0.331734  
76 	54    	0.122286   	0.0924803  	0  	0.331734  
77 	56    	0.178053   	0.13118    	0  	0.331734  
78 	55    	0.228357   	0.153921   	0  	0.689044  
79 	59    	0.229964   	0.206106   	0  	0.689044  
80 	53    	0.243736   	0.25048    	0  	0.723483  
Selection: ignoring 1 infeasible solution in a population of size 60
81 	55    	0.332307   	0.316328   	0  	1.01971   
82 	54    	0.436691   	0.353419   	0  	1.01971   
Selection: ignoring 1 infeasible solution in a population of size 60
83 	53    	0.501316   	0.385636   	0  	1.01972   
84 	55    	0.511615   	0.455861   	0  	1.07897   
85 	56    	0.673354   	0.433961   	0  	1.07897   
Selection: ignoring 1 infeasible solution in a population of size 60
86 	57    	0.706191   	0.426784   	0  	1.18621   
87 	53    	0.630354   	0.468752   	0  	1.18621   
88 	53    	0.673757   	0.490894   	0  	1.19591   
89 	54    	0.73802    	0.499794   	0  	1.25256   
90 	57    	0.65909    	0.510123   	0  	1.25256   
91 	54    	0.59915    	0.537415   	0  	1.25256   
Selection: ignoring 1 infeasible solution in a population of size 60
92 	55    	0.726165   	0.541298   	0  	1.27932   
93 	55    	0.768014   	0.562945   	0  	1.27932   
