Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria-mini.sim;deterministic.sim;recording-body-coords.sim;only-body.sim, genformat=0, initialgenotype=None, opt=jumpdistance, popsize=60, generations=300, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_jump/HoF-jump-f0-eps002-center-run1.gen, max_numparts=20, max_numjoints=40, max_numneurons=0, max_numconnections=0, max_numgenochars=None, log_file=logs_jump/log-jump-f0-eps002-center-run1.json, stagnation_generations=None, plateau_escape=False, eps=0.02, placement=center
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria-mini.sim', 'deterministic.sim', 'recording-body-coords.sim', 'only-body.sim']

Simulator.load: Loading from 'eval-allcriteria-mini.sim'
Simulator.load: Loaded simulator settings from 'eval-allcriteria-mini.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'recording-body-coords.sim'
Loader.load: Comments read from file follow:
Loader.load:  The recording of the "center of gravity" (or mass) of all Parts of a creature during its lifespan, and
Loader.load:  the recording of coordinates of all Parts are stored as data->bodyrecording.
Loader.load:  Use STORE_ALL_PART_COORDS below to decide how much data you need recorded - maybe only COG and no Parts.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=0 below, only COG is stored and the format is
Loader.load:  [ [cog1x,cog1y,cog1z], [cog2x,cog2y,cog2z], [cog3x,cog3y,cog3z], ...]
Loader.load:  where index numbers in the names are simulation steps.
Loader.load:  So you get a vector of COG x,y,z coordinates repeated for every simulation step.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=1 below, the format is more verbose with one more level of nesting, because after the COG,
Loader.load:  the list of coordinates of all Parts follows (the first index in the names below is the simulation step, the second one is Part number)
Loader.load:  [ [[cog1x,cog1y,cog1z], [p1_1x,p1_1y,p1_1z], [p1_2x,p1_2y,p1_2z], ...], ...]
Loader.load: 
Loader.load:  You can further limit the amount of stored data by recording coordinates less frequently - see onCreaturesStep() comment below.
Loader.load:  Adjust 'Energy0' to achieve the lifespan you need.
Loader.load:  'evalcount' should likely be 1 unless you need other performance criteria (like vertpos or distance) averaged from multiple evaluations.
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution unless you prefer to provide its path when loading.
Simulator.load: Loaded simulator settings from 'recording-body-coords.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg	stddev	min	max
0  	60    	0  	0     	0  	0  
1  	52    	0  	0     	0  	0  
2  	54    	0  	0     	0  	0  
3  	54    	0  	0     	0  	0  
4  	58    	0  	0     	0  	0  
5  	59    	0  	0     	0  	0  
6  	53    	0  	0     	0  	0  
7  	56    	0  	0     	0  	0  
8  	57    	0  	0     	0  	0  
9  	54    	0  	0     	0  	0  
10 	55    	0  	0     	0  	0  
11 	55    	0  	0     	0  	0  
12 	58    	0  	0     	0  	0  
13 	56    	0  	0     	0  	0  
14 	55    	0  	0     	0  	0  
15 	54    	0  	0     	0  	0  
16 	56    	0  	0     	0  	0  
17 	55    	0  	0     	0  	0  
18 	53    	0  	0     	0  	0  
19 	55    	0  	0     	0  	0  
20 	53    	0  	0     	0  	0  
21 	54    	0  	0     	0  	0  
22 	55    	0  	0     	0  	0  
23 	57    	0  	0     	0  	0  
24 	53    	0  	0     	0  	0  
25 	56    	0  	0     	0  	0  
26 	56    	0  	0     	0  	0  
27 	57    	0  	0     	0  	0  
28 	54    	0  	0     	0  	0  
29 	57    	0  	0     	0  	0  
30 	51    	1.87366e-05	0.000143919	0  	0.0011242
31 	55    	3.16901e-05	0.000243416	0  	0.0019014
32 	52    	3.16901e-05	0.000243416	0  	0.0019014
33 	53    	2.75535e-05	0.000211643	0  	0.00165321
34 	55    	8.26606e-05	0.000360309	0  	0.00165321
35 	56    	1.7065e-05 	0.000131079	0  	0.0010239 
36 	54    	2.62889e-05	0.000201929	0  	0.00157734
37 	57    	0          	0          	0  	0         
38 	56    	0          	0          	0  	0         
39 	55    	0          	0          	0  	0         
40 	54    	0          	0          	0  	0         
41 	55    	6.47487e-05	0.000363848	0  	0.00251184
42 	53    	0.000122789	0.000635362	0  	0.00462115
43 	54    	0.000167666	0.000671635	0  	0.00462115
44 	52    	0.000330961	0.00115998 	0  	0.00462115
45 	56    	0.000176135	0.000839636	0  	0.00462115
46 	54    	0.000222203	0.00089948 	0  	0.00462254
47 	56    	0.00022726 	0.000871182	0  	0.00462115
48 	56    	0.000227006	0.000870732	0  	0.00462115
49 	54    	0.000144635	0.000590568	0  	0.00328999
50 	54    	0.000248271	0.000764474	0  	0.00328999
51 	56    	0.000152065	0.000514945	0  	0.00203085
52 	58    	7.1008e-05 	0.000383453	0  	0.00228655
53 	59    	9.7126e-05 	0.000423859	0  	0.00203579
54 	55    	0.000138741	0.000523388	0  	0.00250503
55 	53    	0.000254745	0.000714747	0  	0.00305276
56 	52    	0.00039898 	0.000906543	0  	0.00305276
57 	50    	0.000442216	0.00097622 	0  	0.00305276
58 	55    	0.000299246	0.000868803	0  	0.00320036
59 	53    	0.000368205	0.00097612 	0  	0.00320036
60 	53    	0.000477065	0.00105467 	0  	0.00320036
61 	52    	0.000417012	0.00102044 	0  	0.00320036
62 	49    	0.000393387	0.000973656	0  	0.00320036
63 	52    	0.000402228	0.000940545	0  	0.00320036
64 	55    	0.000264376	0.000787029	0  	0.00319942
65 	53    	0.000263888	0.000792077	0  	0.00319942
66 	52    	0.000216844	0.000703995	0  	0.00319942
67 	55    	0.000242897	0.000757883	0  	0.00319942
68 	53    	0.000168349	0.000600298	0  	0.00319942
69 	55    	0.000204013	0.000586839	0  	0.0030207 
70 	55    	0.000155578	0.000493411	0  	0.00218235
71 	49    	0.000356083	0.000746564	0  	0.00306553
72 	53    	0.000413657	0.000911206	0  	0.00306553
73 	58    	0.000243842	0.00076058 	0  	0.00338328
74 	58    	5.29875e-05	0.000293298	0  	0.00196116
75 	54    	7.12223e-05	0.00038488 	0  	0.00231218
76 	57    	5.116e-05  	0.000276866	0  	0.00168498
77 	56    	7.37094e-05	0.000330482	0  	0.00181678
78 	55    	9.41317e-05	0.000419553	0  	0.00243654
79 	56    	0.000237086	0.000672202	0  	0.00299839
80 	55    	0.000368321	0.00073582 	0  	0.00299839
81 	53    	0.000287564	0.000618274	0  	0.00299839
82 	54    	0.000451801	0.000733859	0  	0.00305464
83 	51    	0.000671232	0.00104763 	0  	0.00311808
84 	54    	0.000595611	0.00101028 	0  	0.00311808
85 	52    	0.000582425	0.00106004 	0  	0.00371356
86 	53    	0.000637969	0.00102153 	0  	0.00311808
87 	56    	0.000365516	0.000849343	0  	0.00305464
88 	53    	0.000501781	0.000968733	0  	0.00305013
89 	52    	0.000331906	0.000789951	0  	0.00305013
90 	56    	0.000208267	0.000646063	0  	0.00257239
91 	51    	0.000403794	0.000878673	0  	0.00323442
92 	54    	0.000410196	0.000887955	0  	0.00334033
93 	55    	0.000383479	0.000785243	0  	0.00263087
94 	53    	0.000539607	0.00102884 	0  	0.00329902
95 	57    	0.000427883	0.000973738	0  	0.0034692 
96 	54    	0.00053935 	0.0010495  	0  	0.00395185
