Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria-mini.sim;deterministic.sim;recording-body-coords.sim;only-body.sim, genformat=0, initialgenotype=None, opt=jumpdistance, popsize=60, generations=300, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_jump/HoF-jump-f0-eps002-center-run2.gen, max_numparts=20, max_numjoints=40, max_numneurons=0, max_numconnections=0, max_numgenochars=None, log_file=logs_jump/log-jump-f0-eps002-center-run2.json, stagnation_generations=None, plateau_escape=False, eps=0.02, placement=center
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria-mini.sim', 'deterministic.sim', 'recording-body-coords.sim', 'only-body.sim']

Simulator.load: Loading from 'eval-allcriteria-mini.sim'
Simulator.load: Loaded simulator settings from 'eval-allcriteria-mini.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'recording-body-coords.sim'
Loader.load: Comments read from file follow:
Loader.load:  The recording of the "center of gravity" (or mass) of all Parts of a creature during its lifespan, and
Loader.load:  the recording of coordinates of all Parts are stored as data->bodyrecording.
Loader.load:  Use STORE_ALL_PART_COORDS below to decide how much data you need recorded - maybe only COG and no Parts.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=0 below, only COG is stored and the format is
Loader.load:  [ [cog1x,cog1y,cog1z], [cog2x,cog2y,cog2z], [cog3x,cog3y,cog3z], ...]
Loader.load:  where index numbers in the names are simulation steps.
Loader.load:  So you get a vector of COG x,y,z coordinates repeated for every simulation step.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=1 below, the format is more verbose with one more level of nesting, because after the COG,
Loader.load:  the list of coordinates of all Parts follows (the first index in the names below is the simulation step, the second one is Part number)
Loader.load:  [ [[cog1x,cog1y,cog1z], [p1_1x,p1_1y,p1_1z], [p1_2x,p1_2y,p1_2z], ...], ...]
Loader.load: 
Loader.load:  You can further limit the amount of stored data by recording coordinates less frequently - see onCreaturesStep() comment below.
Loader.load:  Adjust 'Energy0' to achieve the lifespan you need.
Loader.load:  'evalcount' should likely be 1 unless you need other performance criteria (like vertpos or distance) averaged from multiple evaluations.
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution unless you prefer to provide its path when loading.
Simulator.load: Loaded simulator settings from 'recording-body-coords.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg	stddev	min	max
0  	60    	0  	0     	0  	0  
1  	54    	0  	0     	0  	0  
2  	57    	0  	0     	0  	0  
3  	52    	0  	0     	0  	0  
4  	49    	0  	0     	0  	0  
5  	52    	0  	0     	0  	0  
6  	57    	0  	0     	0  	0  
7  	50    	0  	0     	0  	0  
8  	51    	0  	0     	0  	0  
9  	53    	0  	0     	0  	0  
10 	54    	0  	0     	0  	0  
11 	54    	7.82461e-05	0.00060102	0  	0.00469477
12 	57    	7.82461e-05	0.00060102	0  	0.00469477
13 	55    	0.000156492	0.000842737	0  	0.00469477
14 	52    	0.000234738	0.0010232  	0  	0.00469477
15 	55    	0.000156763	0.000844197	0  	0.00471102
16 	53    	7.82461e-05	0.00060102 	0  	0.00469477
17 	51    	0          	0          	0  	0         
18 	59    	0          	0          	0  	0         
19 	54    	1.91744e-05	0.000147281	0  	0.00115046
20 	53    	9.58718e-05	0.000317971	0  	0.00115046
21 	52    	0.000177069	0.000434104	0  	0.00157062
22 	52    	0.000160413	0.000413969	0  	0.00157062
23 	57    	8.76833e-05	0.0002986  	0  	0.00125384
24 	52    	0.000133714	0.000374777	0  	0.00131054
25 	53    	0.000104641	0.00030801 	0  	0.00125384
26 	50    	0.000178947	0.000414235	0  	0.00127725
27 	56    	0.000178577	0.00043558 	0  	0.00155046
28 	54    	0.000162902	0.00043585 	0  	0.00160255
29 	56    	0.000115381	0.000362971	0  	0.00155046
30 	52    	0.000173149	0.000447648	0  	0.00155046
31 	56    	0.000166914	0.000438021	0  	0.00157034
32 	51    	0.000145445	0.000494069	0  	0.0024851 
33 	55    	0.000224312	0.000774536	0  	0.00515441
34 	56    	0.000172783	0.000656498	0  	0.00428704
35 	50    	0.000225847	0.000773184	0  	0.00515441
36 	57    	0.000376114	0.00121815 	0  	0.00642782
37 	58    	0.000249718	0.000897543	0  	0.00491033
38 	54    	0.000349506	0.00112201 	0  	0.00642782
39 	57    	0.000294029	0.00110383 	0  	0.00642782
40 	54    	0.000532221	0.00140553 	0  	0.00550797
41 	53    	0.000884376	0.00171884 	0  	0.00550797
42 	54    	0.000781317	0.00192314 	0  	0.00990966
43 	54    	0.000565519	0.00172026 	0  	0.00990966
44 	53    	0.000312122	0.0014852  	0  	0.00997061
45 	52    	0.000454   	0.00159756 	0  	0.00997061
46 	53    	0.000395454	0.00125064 	0  	0.00513101
47 	53    	0.00042874 	0.00118457 	0  	0.00390866
48 	49    	0.000507828	0.00123179 	0  	0.00390866
49 	55    	0.000384405	0.00113313 	0  	0.00390866
50 	54    	0.000388068	0.00116192 	0  	0.00534407
51 	55    	0.000578113	0.00151652 	0  	0.00592022
52 	58    	0.000213444	0.000943326	0  	0.00504652
53 	60    	0.000319931	0.00119268 	0  	0.00604083
54 	58    	0.000282585	0.00123331 	0  	0.00604083
55 	57    	0.000641646	0.00178563 	0  	0.0064106 
56 	49    	0.000950648	0.00204663 	0  	0.00637656
57 	54    	0.000466995	0.00142188 	0  	0.00621069
58 	55    	0.000681264	0.0019049  	0  	0.00859524
59 	51    	0.000715746	0.00214259 	0  	0.00884936
60 	53    	0.000863577	0.00239614 	0  	0.0109276 
61 	52    	0.0014961  	0.00318411 	0  	0.0116188 
62 	57    	0.000624318	0.00186685 	0  	0.0109276 
63 	54    	0.000541369	0.00187648 	0  	0.0109276 
64 	55    	0.000154753	0.000859084	0  	0.0057852 
65 	56    	0.000316797	0.00108803 	0  	0.00567396
66 	56    	0.000334345	0.0012641  	0  	0.00614958
67 	58    	0.000116666	0.000628266	0  	0.00349998
68 	48    	0.000123183	0.00062905 	0  	0.00349998
69 	53    	0.000188073	0.000763219	0  	0.00350243
70 	51    	0.00012975 	0.000630188	0  	0.00350243
71 	55    	0.000110886	0.000565522	0  	0.00342111
72 	54    	0.000193014	0.000800232	0  	0.00453626
73 	52    	0.000482493	0.00149412 	0  	0.0075784 
74 	50    	0.000672302	0.00176536 	0  	0.0075784 
75 	53    	0.000537052	0.00139716 	0  	0.00566529
76 	54    	0.00064928 	0.00157607 	0  	0.00566529
77 	56    	0.000680978	0.00165913 	0  	0.00566529
78 	51    	0.000989734	0.00197936 	0  	0.00653453
79 	53    	0.000696187	0.00171756 	0  	0.00576896
80 	44    	0.00134245 	0.00235549 	0  	0.00778009
81 	53    	0.00125029 	0.00242593 	0  	0.00977853
82 	53    	0.00197453 	0.00360559 	0  	0.0176784 
83 	54    	0.00156519 	0.00351242 	0  	0.0170939 
84 	55    	0.0020411  	0.00462925 	0  	0.0234529 
85 	52    	0.00195421 	0.0045623  	0  	0.0234529 
86 	56    	0.00202732 	0.0041623  	0  	0.0139554 
87 	56    	0.00148411 	0.00336534 	0  	0.0139554 
88 	57    	0.0014899  	0.00411822 	0  	0.0224796 
