Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria-mini.sim;deterministic.sim;recording-body-coords.sim;only-body.sim;placement_random.sim, genformat=0, initialgenotype=None, opt=jumpdistance, popsize=60, generations=300, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_jump/HoF-jump-f0-eps002-random-run9.gen, max_numparts=20, max_numjoints=40, max_numneurons=0, max_numconnections=0, max_numgenochars=None, log_file=logs_jump/log-jump-f0-eps002-random-run9.json, stagnation_generations=None, plateau_escape=False, eps=0.02, placement=random
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria-mini.sim', 'deterministic.sim', 'recording-body-coords.sim', 'only-body.sim', 'placement_random.sim']

Simulator.load: Loading from 'eval-allcriteria-mini.sim'
Simulator.load: Loaded simulator settings from 'eval-allcriteria-mini.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'recording-body-coords.sim'
Loader.load: Comments read from file follow:
Loader.load:  The recording of the "center of gravity" (or mass) of all Parts of a creature during its lifespan, and
Loader.load:  the recording of coordinates of all Parts are stored as data->bodyrecording.
Loader.load:  Use STORE_ALL_PART_COORDS below to decide how much data you need recorded - maybe only COG and no Parts.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=0 below, only COG is stored and the format is
Loader.load:  [ [cog1x,cog1y,cog1z], [cog2x,cog2y,cog2z], [cog3x,cog3y,cog3z], ...]
Loader.load:  where index numbers in the names are simulation steps.
Loader.load:  So you get a vector of COG x,y,z coordinates repeated for every simulation step.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=1 below, the format is more verbose with one more level of nesting, because after the COG,
Loader.load:  the list of coordinates of all Parts follows (the first index in the names below is the simulation step, the second one is Part number)
Loader.load:  [ [[cog1x,cog1y,cog1z], [p1_1x,p1_1y,p1_1z], [p1_2x,p1_2y,p1_2z], ...], ...]
Loader.load: 
Loader.load:  You can further limit the amount of stored data by recording coordinates less frequently - see onCreaturesStep() comment below.
Loader.load:  Adjust 'Energy0' to achieve the lifespan you need.
Loader.load:  'evalcount' should likely be 1 unless you need other performance criteria (like vertpos or distance) averaged from multiple evaluations.
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution unless you prefer to provide its path when loading.
Simulator.load: Loaded simulator settings from 'recording-body-coords.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Simulator.load: Loading from 'placement_random.sim'
Loader.load: Comments read from file follow:
Loader.load:  Force random placement (overrides standard_placement.inc)
[WARN] MultiParamLoader.go: Ignored unexpected line 3 while reading 'placement_random.sim'
[WARN] MultiParamLoader.go: Ignored unexpected line 5 while reading 'placement_random.sim'
[WARN] MultiParamLoader.go: The following line(s) were also unexpected and were ignored
[WARN] Simulator.load: No known/requested objects found in 'placement_random.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg	stddev	min	max
0  	60    	0  	0     	0  	0  
1  	52    	0  	0     	0  	0  
2  	54    	0  	0     	0  	0  
3  	54    	7.48524e-05	0.000574953	0  	0.00449115
4  	53    	0.000146588	0.000789586	0  	0.00449115
5  	53    	0.000255829	0.000993283	0  	0.00449115
6  	50    	0.000184093	0.000842264	0  	0.00449115
7  	54    	0.000371539	0.00117446 	0  	0.00469232
8  	53    	0.000944629	0.00315199 	0  	0.0167418 
9  	52    	0.0013697  	0.0038001  	0  	0.0167418 
10 	55    	0.00144818 	0.00423455 	0  	0.0167418 
11 	53    	0.000932996	0.00367323 	0  	0.0167382 
12 	49    	0.00070762 	0.00300497 	0  	0.0167376 
13 	56    	0.000743185	0.00304142 	0  	0.0167376 
14 	52    	0.000600647	0.00230878 	0  	0.0167376 
15 	55    	0.000564094	0.00231449 	0  	0.0167455 
16 	54    	0.00094125 	0.00314184 	0  	0.0167455 
17 	53    	0.00164784 	0.00460089 	0  	0.0167455 
18 	57    	0.000550402	0.00238433 	0  	0.017211  
19 	52    	0.00113177 	0.00377303 	0  	0.017211  
20 	56    	0.00100922 	0.00380308 	0  	0.0172217 
21 	54    	0.00121665 	0.00427774 	0  	0.017211  
22 	53    	0.00123864 	0.00388373 	0  	0.017211  
23 	55    	0.000786166	0.0031775  	0  	0.017211  
24 	55    	0.000485733	0.00214609 	0  	0.0161451 
25 	53    	0.00081392 	0.0029615  	0  	0.0161451 
26 	55    	0.000691033	0.00300044 	0  	0.0166481 
27 	56    	0.000447529	0.00226324 	0  	0.0168513 
28 	54    	0.000692253	0.00307793 	0  	0.0168513 
29 	52    	0.0014191  	0.00450139 	0  	0.0168513 
30 	51    	0.00146684 	0.0046261  	0  	0.0168513 
31 	53    	0.00286175 	0.00622136 	0  	0.0168513 
32 	56    	0.00168226 	0.00504682 	0  	0.0168513 
33 	57    	0.00152388 	0.00492952 	0  	0.0214396 
34 	58    	0.00177222 	0.00528985 	0  	0.0208251 
Selection: ignoring 1 infeasible solution in a population of size 60
35 	53    	0.000921569	0.00404511 	0  	0.0214396 
36 	58    	0.000357326	0.00274467 	0  	0.0214396 
37 	52    	0.00107198 	0.00467264 	0  	0.0214396 
38 	50    	0.00107198 	0.00467264 	0  	0.0214396 
39 	54    	0.00212874 	0.00638712 	0  	0.0214396 
40 	55    	0.0021437  	0.00643111 	0  	0.0214396 
41 	55    	0.000714502	0.00384771 	0  	0.0214375 
42 	53    	0.000641287	0.00347669 	0  	0.0214375 
43 	58    	0.00056593 	0.00304765 	0  	0.0170397 
44 	52    	0.00218413 	0.00604929 	0  	0.0214375 
45 	53    	0.00214223 	0.00580374 	0  	0.0214375 
46 	55    	0.00223641 	0.00616507 	0  	0.0214375 
47 	51    	0.00298394 	0.00712188 	0  	0.0214375 
48 	54    	0.0020566  	0.0061478  	0  	0.0210488 
49 	55    	0.00102648 	0.00447572 	0  	0.0213128 
50 	54    	0.00170624 	0.00566917 	0  	0.0213128 
51 	51    	0.00175666 	0.00582777 	0  	0.021326  
52 	55    	0.00177628 	0.00589126 	0  	0.021326  
53 	56    	0.00212758 	0.00638279 	0  	0.021326  
54 	54    	0.00142091 	0.00531654 	0  	0.0213141 
55 	56    	0.00102166 	0.00446201 	0  	0.0213128 
56 	54    	0.00137652 	0.00515902 	0  	0.0213128 
57 	52    	0.00202222 	0.0060774  	0  	0.0213128 
58 	57    	0.00139656 	0.00522636 	0  	0.0213261 
59 	51    	0.00173265 	0.00574802 	0  	0.0213261 
60 	56    	0.0014027  	0.00524941 	0  	0.0213261 
61 	50    	0.00105366 	0.00459343 	0  	0.0213128 
62 	52    	0.00210145 	0.00630589 	0  	0.021326  
63 	56    	0.00243231 	0.00669467 	0  	0.0214355 
64 	55    	0.00209777 	0.00629465 	0  	0.0214403 
65 	55    	0.00103925 	0.00453137 	0  	0.0214403 
66 	53    	0.00172601 	0.00572709 	0  	0.0214403 
67 	53    	0.00138897 	0.00519939 	0  	0.0214403 
68 	56    	0.00104352 	0.00454994 	0  	0.0214403 
69 	52    	0.00174668 	0.00579427 	0  	0.0214403 
70 	50    	0.00314893 	0.00749707 	0  	0.0214403 
71 	56    	0.00245791 	0.00676373 	0  	0.021442  
72 	53    	0.00209332 	0.00628047 	0  	0.021442  
73 	57    	0.000347211	0.00266698 	0  	0.0208327 
74 	53    	0.000347211	0.00266698 	0  	0.0208327 
75 	53    	0          	0          	0  	0         
76 	53    	0          	0          	0  	0         
77 	55    	0          	0          	0  	0         
78 	56    	0          	0          	0  	0         
79 	52    	0          	0          	0  	0         
80 	58    	0          	0          	0  	0         
81 	56    	0          	0          	0  	0         
82 	56    	0          	0          	0  	0         
83 	56    	0          	0          	0  	0         
84 	55    	0          	0          	0  	0         
85 	54    	0          	0          	0  	0         
86 	54    	0          	0          	0  	0         
87 	54    	0          	0          	0  	0         
88 	58    	0          	0          	0  	0         
89 	56    	0          	0          	0  	0         
90 	54    	0          	0          	0  	0         
91 	55    	0          	0          	0  	0         
92 	50    	0          	0          	0  	0         
93 	53    	0          	0          	0  	0         
94 	50    	0          	0          	0  	0         
95 	56    	0          	0          	0  	0         
96 	52    	0          	0          	0  	0         
97 	53    	0          	0          	0  	0         
