Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria-mini.sim;deterministic.sim;recording-body-coords.sim;only-body.sim, genformat=0, initialgenotype=None, opt=jumpdistance, popsize=60, generations=300, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_jump/HoF-jump-f0-eps002-center-run4.gen, max_numparts=20, max_numjoints=40, max_numneurons=0, max_numconnections=0, max_numgenochars=None, log_file=logs_jump/log-jump-f0-eps002-center-run4.json, stagnation_generations=None, plateau_escape=False, eps=0.02, placement=center
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria-mini.sim', 'deterministic.sim', 'recording-body-coords.sim', 'only-body.sim']

Simulator.load: Loading from 'eval-allcriteria-mini.sim'
Simulator.load: Loaded simulator settings from 'eval-allcriteria-mini.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'recording-body-coords.sim'
Loader.load: Comments read from file follow:
Loader.load:  The recording of the "center of gravity" (or mass) of all Parts of a creature during its lifespan, and
Loader.load:  the recording of coordinates of all Parts are stored as data->bodyrecording.
Loader.load:  Use STORE_ALL_PART_COORDS below to decide how much data you need recorded - maybe only COG and no Parts.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=0 below, only COG is stored and the format is
Loader.load:  [ [cog1x,cog1y,cog1z], [cog2x,cog2y,cog2z], [cog3x,cog3y,cog3z], ...]
Loader.load:  where index numbers in the names are simulation steps.
Loader.load:  So you get a vector of COG x,y,z coordinates repeated for every simulation step.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=1 below, the format is more verbose with one more level of nesting, because after the COG,
Loader.load:  the list of coordinates of all Parts follows (the first index in the names below is the simulation step, the second one is Part number)
Loader.load:  [ [[cog1x,cog1y,cog1z], [p1_1x,p1_1y,p1_1z], [p1_2x,p1_2y,p1_2z], ...], ...]
Loader.load: 
Loader.load:  You can further limit the amount of stored data by recording coordinates less frequently - see onCreaturesStep() comment below.
Loader.load:  Adjust 'Energy0' to achieve the lifespan you need.
Loader.load:  'evalcount' should likely be 1 unless you need other performance criteria (like vertpos or distance) averaged from multiple evaluations.
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution unless you prefer to provide its path when loading.
Simulator.load: Loaded simulator settings from 'recording-body-coords.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg	stddev	min	max
0  	60    	0  	0     	0  	0  
1  	57    	0  	0     	0  	0  
2  	56    	0  	0     	0  	0  
3  	56    	0  	0     	0  	0  
4  	52    	0  	0     	0  	0  
5  	53    	0  	0     	0  	0  
6  	56    	0  	0     	0  	0  
7  	54    	0  	0     	0  	0  
8  	54    	0  	0     	0  	0  
9  	54    	0  	0     	0  	0  
10 	58    	0  	0     	0  	0  
11 	55    	0  	0     	0  	0  
12 	51    	0  	0     	0  	0  
13 	51    	0  	0     	0  	0  
14 	54    	0  	0     	0  	0  
15 	50    	0  	0     	0  	0  
16 	50    	0  	0     	0  	0  
17 	53    	0  	0     	0  	0  
18 	56    	0  	0     	0  	0  
19 	57    	0  	0     	0  	0  
20 	52    	0  	0     	0  	0  
21 	56    	0  	0     	0  	0  
22 	56    	0  	0     	0  	0  
23 	51    	0  	0     	0  	0  
24 	57    	0  	0     	0  	0  
25 	53    	0  	0     	0  	0  
26 	56    	0  	0     	0  	0  
27 	55    	0  	0     	0  	0  
28 	59    	0  	0     	0  	0  
Selection: ignoring 1 infeasible solution in a population of size 60
29 	54    	0  	0     	0  	0  
30 	51    	0  	0     	0  	0  
31 	56    	0  	0     	0  	0  
32 	56    	0  	0     	0  	0  
33 	53    	0  	0     	0  	0  
34 	53    	0  	0     	0  	0  
35 	55    	0  	0     	0  	0  
36 	55    	0  	0     	0  	0  
37 	54    	0  	0     	0  	0  
38 	56    	0  	0     	0  	0  
39 	54    	0  	0     	0  	0  
40 	57    	0  	0     	0  	0  
41 	53    	0  	0     	0  	0  
42 	53    	0  	0     	0  	0  
43 	57    	0  	0     	0  	0  
44 	52    	0  	0     	0  	0  
45 	52    	0  	0     	0  	0  
46 	56    	0  	0     	0  	0  
47 	52    	0  	0     	0  	0  
48 	53    	0  	0     	0  	0  
49 	52    	0  	0     	0  	0  
50 	57    	0  	0     	0  	0  
51 	53    	0  	0     	0  	0  
52 	57    	0  	0     	0  	0  
53 	54    	0  	0     	0  	0  
54 	56    	0  	0     	0  	0  
55 	53    	0  	0     	0  	0  
56 	52    	0  	0     	0  	0  
57 	53    	0  	0     	0  	0  
58 	57    	0  	0     	0  	0  
59 	54    	0  	0     	0  	0  
60 	56    	0  	0     	0  	0  
61 	56    	0  	0     	0  	0  
62 	53    	0  	0     	0  	0  
63 	56    	1.98787e-05	0.000152691	0  	0.00119272
64 	57    	0          	0          	0  	0         
65 	56    	0          	0          	0  	0         
66 	57    	1.98787e-05	0.000152691	0  	0.00119272
67 	53    	3.97573e-05	0.0002141  	0  	0.00119272
68 	56    	0          	0          	0  	0         
69 	54    	0          	0          	0  	0         
70 	54    	0          	0          	0  	0         
71 	52    	0          	0          	0  	0         
72 	54    	0          	0          	0  	0         
73 	57    	0          	0          	0  	0         
74 	54    	0          	0          	0  	0         
75 	57    	0          	0          	0  	0         
76 	58    	0          	0          	0  	0         
77 	55    	0          	0          	0  	0         
78 	56    	0          	0          	0  	0         
79 	51    	0          	0          	0  	0         
80 	54    	0          	0          	0  	0         
81 	54    	0          	0          	0  	0         
82 	50    	0          	0          	0  	0         
83 	53    	0          	0          	0  	0         
84 	54    	0          	0          	0  	0         
85 	57    	0          	0          	0  	0         
86 	58    	0          	0          	0  	0         
87 	54    	0          	0          	0  	0         
88 	55    	0          	0          	0  	0         
89 	54    	0          	0          	0  	0         
90 	51    	0          	0          	0  	0         
91 	54    	0          	0          	0  	0         
92 	52    	0          	0          	0  	0         
93 	55    	0          	0          	0  	0         
94 	52    	3.28744e-05	0.000252513	0  	0.00197246
95 	58    	6.58641e-05	0.00035473 	0  	0.00200561
96 	54    	0.000168545	0.000560092	0  	0.00225196
97 	52    	0.000354633	0.000819292	0  	0.00286432
98 	56    	0.000756443	0.00132416 	0  	0.00448477
99 	52    	0.00134129 	0.00216018 	0  	0.00908475
100	57    	0.000861262	0.00181757 	0  	0.00688876
101	55    	0.00138061 	0.00256931 	0  	0.00964927
102	52    	0.0020018  	0.00289167 	0  	0.0097314 
103	55    	0.00146893 	0.00277935 	0  	0.0104676 
104	55    	0.00132727 	0.00252042 	0  	0.00908475
105	54    	0.00118164 	0.00263631 	0  	0.0120581 
106	55    	0.00146418 	0.00278385 	0  	0.0123112 
107	54    	0.00160133 	0.00302553 	0  	0.0123343 
108	50    	0.00204676 	0.00371166 	0  	0.0123343 
109	53    	0.0019021  	0.00364809 	0  	0.0123343 
110	57    	0.00210923 	0.0038054  	0  	0.0113308 
111	48    	0.00261961 	0.00410913 	0  	0.0111195 
112	53    	0.00128027 	0.00303814 	0  	0.0117846 
113	53    	0.000965359	0.00254706 	0  	0.0114351 
114	52    	0.00208501 	0.00365947 	0  	0.01161   
115	56    	0.00102845 	0.00270277 	0  	0.0108577 
