Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria-mini.sim;deterministic.sim;recording-body-coords.sim;only-body.sim;placement_random.sim, genformat=0, initialgenotype=None, opt=jumpdistance, popsize=60, generations=300, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_jump/HoF-jump-f0-eps002-random-run7.gen, max_numparts=20, max_numjoints=40, max_numneurons=0, max_numconnections=0, max_numgenochars=None, log_file=logs_jump/log-jump-f0-eps002-random-run7.json, stagnation_generations=None, plateau_escape=False, eps=0.02, placement=random
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria-mini.sim', 'deterministic.sim', 'recording-body-coords.sim', 'only-body.sim', 'placement_random.sim']

Simulator.load: Loading from 'eval-allcriteria-mini.sim'
Simulator.load: Loaded simulator settings from 'eval-allcriteria-mini.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'recording-body-coords.sim'
Loader.load: Comments read from file follow:
Loader.load:  The recording of the "center of gravity" (or mass) of all Parts of a creature during its lifespan, and
Loader.load:  the recording of coordinates of all Parts are stored as data->bodyrecording.
Loader.load:  Use STORE_ALL_PART_COORDS below to decide how much data you need recorded - maybe only COG and no Parts.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=0 below, only COG is stored and the format is
Loader.load:  [ [cog1x,cog1y,cog1z], [cog2x,cog2y,cog2z], [cog3x,cog3y,cog3z], ...]
Loader.load:  where index numbers in the names are simulation steps.
Loader.load:  So you get a vector of COG x,y,z coordinates repeated for every simulation step.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=1 below, the format is more verbose with one more level of nesting, because after the COG,
Loader.load:  the list of coordinates of all Parts follows (the first index in the names below is the simulation step, the second one is Part number)
Loader.load:  [ [[cog1x,cog1y,cog1z], [p1_1x,p1_1y,p1_1z], [p1_2x,p1_2y,p1_2z], ...], ...]
Loader.load: 
Loader.load:  You can further limit the amount of stored data by recording coordinates less frequently - see onCreaturesStep() comment below.
Loader.load:  Adjust 'Energy0' to achieve the lifespan you need.
Loader.load:  'evalcount' should likely be 1 unless you need other performance criteria (like vertpos or distance) averaged from multiple evaluations.
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution unless you prefer to provide its path when loading.
Simulator.load: Loaded simulator settings from 'recording-body-coords.sim'
Simulator.load: Loading from 'only-body.sim'
Loader.load: Comments read from file follow:
Loader.load:  Turns off mutations in f0, f1, f4, fH related to brain (disables adding and modifying neurons)
Simulator.load: Loaded simulator settings from 'only-body.sim'
Simulator.load: Loading from 'placement_random.sim'
Loader.load: Comments read from file follow:
Loader.load:  Force random placement (overrides standard_placement.inc)
[WARN] MultiParamLoader.go: Ignored unexpected line 3 while reading 'placement_random.sim'
[WARN] MultiParamLoader.go: Ignored unexpected line 5 while reading 'placement_random.sim'
[WARN] MultiParamLoader.go: The following line(s) were also unexpected and were ignored
[WARN] Simulator.load: No known/requested objects found in 'placement_random.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg	stddev	min	max
0  	60    	0  	0     	0  	0  
1  	53    	0  	0     	0  	0  
2  	55    	0  	0     	0  	0  
3  	54    	0  	0     	0  	0  
4  	51    	0  	0     	0  	0  
5  	54    	0  	0     	0  	0  
6  	56    	0  	0     	0  	0  
7  	54    	0  	0     	0  	0  
8  	57    	0  	0     	0  	0  
9  	55    	0  	0     	0  	0  
10 	54    	0  	0     	0  	0  
11 	52    	0  	0     	0  	0  
12 	56    	0  	0     	0  	0  
13 	54    	0  	0     	0  	0  
14 	53    	0  	0     	0  	0  
15 	57    	0  	0     	0  	0  
16 	58    	0  	0     	0  	0  
17 	56    	0  	0     	0  	0  
18 	54    	0  	0     	0  	0  
19 	54    	0  	0     	0  	0  
20 	54    	0  	0     	0  	0  
21 	54    	0  	0     	0  	0  
22 	57    	0  	0     	0  	0  
23 	56    	0  	0     	0  	0  
24 	60    	0  	0     	0  	0  
25 	54    	0  	0     	0  	0  
26 	55    	0  	0     	0  	0  
27 	57    	0  	0     	0  	0  
28 	57    	0  	0     	0  	0  
29 	56    	0  	0     	0  	0  
30 	52    	0  	0     	0  	0  
31 	52    	0  	0     	0  	0  
32 	57    	0  	0     	0  	0  
33 	56    	0  	0     	0  	0  
34 	56    	0  	0     	0  	0  
35 	52    	0  	0     	0  	0  
36 	51    	0  	0     	0  	0  
37 	55    	0  	0     	0  	0  
38 	54    	0  	0     	0  	0  
39 	56    	0  	0     	0  	0  
40 	49    	0  	0     	0  	0  
41 	56    	0  	0     	0  	0  
42 	57    	0  	0     	0  	0  
43 	54    	0  	0     	0  	0  
44 	53    	0  	0     	0  	0  
45 	54    	0  	0     	0  	0  
46 	53    	0  	0     	0  	0  
47 	54    	0  	0     	0  	0  
48 	56    	0  	0     	0  	0  
49 	56    	0  	0     	0  	0  
50 	54    	0  	0     	0  	0  
51 	56    	0  	0     	0  	0  
52 	53    	0  	0     	0  	0  
53 	54    	0  	0     	0  	0  
54 	56    	0  	0     	0  	0  
55 	56    	0  	0     	0  	0  
56 	53    	1.28739e-05	9.88866e-05	0  	0.000772436
57 	52    	1.28888e-05	9.90006e-05	0  	0.000773327
58 	57    	5.15413e-05	0.00019285 	0  	0.000773327
59 	54    	4.04756e-05	0.0001768  	0  	0.000881881
60 	56    	1.59251e-05	0.000122323	0  	0.000955504
61 	53    	1.59251e-05	0.000122323	0  	0.000955504
62 	55    	2.87883e-05	0.000155904	0  	0.00095397 
63 	56    	5.74962e-05	0.000216448	0  	0.000955504
64 	53    	6.3578e-05 	0.000214907	0  	0.00101784 
65 	53    	4.39335e-05	0.000195488	0  	0.00101784 
66 	53    	3.79111e-05	0.000169152	0  	0.000986151
67 	55    	0.000221242	0.00157594 	0  	0.0122873  
68 	54    	5.83528e-05	0.000343757	0  	0.00251391 
69 	54    	0.00017148 	0.000725324	0  	0.00448138 
70 	54    	0.000191509	0.000860328	0  	0.00450736 
71 	54    	0.000321393	0.00107361 	0  	0.00451109 
72 	56    	0.0002952  	0.00102028 	0  	0.00489505 
73 	54    	0.000386421	0.0010979  	0  	0.00450736 
74 	55    	0.000557886	0.00193559 	0  	0.0122873  
75 	56    	0.000541701	0.00230687 	0  	0.0122873  
76 	55    	0.000409576	0.00220563 	0  	0.0122873  
77 	57    	0.000655033	0.00268666 	0  	0.0122873  
78 	57    	0.000271019	0.00160307 	0  	0.012187   
79 	54    	0.000221369	0.00156409 	0  	0.012187   
80 	54    	0.000402445	0.00216733 	0  	0.012187   
81 	53    	0.000297533	0.00170931 	0  	0.012187   
82 	54    	0.00066788 	0.00242497 	0  	0.012187   
83 	53    	0.000953057	0.00287893 	0  	0.012187   
84 	56    	0.000434047	0.00214036 	0  	0.012187   
85 	58    	0.000680372	0.00238666 	0  	0.012187   
86 	52    	0.000717013	0.00206317 	0  	0.012187   
87 	54    	0.000974938	0.00229761 	0  	0.012187   
88 	53    	0.00103338 	0.00280872 	0  	0.012187   
89 	56    	0.000415878	0.00168719 	0  	0.011851   
90 	59    	0.000644727	0.00220743 	0  	0.0111879  
91 	52    	0.000938722	0.00257546 	0  	0.0111879  
92 	53    	0.000933048	0.00256719 	0  	0.011158   
93 	56    	0.00159966 	0.00342701 	0  	0.011179   
94 	57    	0.00158418 	0.00351091 	0  	0.01122    
95 	54    	0.000986838	0.00297697 	0  	0.0121552  
96 	50    	0.00163726 	0.00386021 	0  	0.0121552  
97 	54    	0.00125007 	0.00341473 	0  	0.0121552  
98 	54    	0.0012446  	0.00350909 	0  	0.0125815  
99 	54    	0.00110972 	0.00339287 	0  	0.0125815  
100	53    	0.00117804 	0.00352184 	0  	0.0125815  
101	56    	0.00107926 	0.00339224 	0  	0.0125815  
102	57    	0.000728089	0.00275443 	0  	0.0125808  
103	57    	0.000484759	0.00227187 	0  	0.0125808  
104	53    	0.000955058	0.00307624 	0  	0.0125808  
105	50    	0.000754042	0.00244296 	0  	0.0124618  
106	53    	0.000632054	0.0019121  	0  	0.0115036  
107	54    	0.000972114	0.00226979 	0  	0.0115036  
108	55    	0.00105916 	0.00279567 	0  	0.0115601  
109	54    	0.00144978 	0.00344247 	0  	0.0115601  
110	52    	0.00143356 	0.00325044 	0  	0.0115601  
