Argument values: path=/home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54, lib=None, sim=eval-allcriteria-mini.sim;deterministic.sim;recording-body-coords.sim, genformat=1, initialgenotype=None, opt=jumpdistance, popsize=60, generations=300, tournament=7, pmut=0.9, pxov=0.0, hof_size=1, hof_savefile=genotypes_jump/HoF-jump-f1-eps002-center-run4.gen, max_numparts=20, max_numjoints=40, max_numneurons=10, max_numconnections=20, max_numgenochars=None, log_file=logs_jump/log-jump-f1-eps002-center-run4.json, stagnation_generations=None, plateau_escape=False, eps=0.02, placement=center
Using Framsticks version: 5.4
Home (writable) dir     : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data
Resources dir           : /home/nikiaker/Projects/studia/stop2/sem2/algorytmy/lab1/framsticks/Framsticks54/data

Available objects: ['CheckpointEvent', 'Collision', 'CrCollision', 'Creature', 'CreatureSettings', 'CreatureSignals', 'CreatureSnapshot', 'Dictionary', 'ExpProperties', 'ExpState', 'ExtValue', 'File', 'FunctionReference', 'GenMan', 'GenManStats', 'GenePool', 'GenePools', 'Geno', 'GenoConverters', 'Genotype', 'Interface', 'Joint', 'Loader', 'Math', 'MechJoint', 'MechPart', 'MessageCatcher', 'Model', 'ModelGeometry', 'ModelSymmetry', 'Neuro', 'NeuroClass', 'NeuroClassLibrary', 'NeuroDef', 'NeuroSignals', 'NeuronsSimEnabled', 'ODE', 'Orient', 'Part', 'Population', 'Populations', 'Ref', 'Signal', 'SignalView', 'SimilMeasure', 'SimilMeasureDistribution', 'SimilMeasureGreedy', 'SimilMeasureHungarian', 'Simulator', 'SlaveSimulators', 'StopEvent', 'String', 'UserScripts', 'Vector', 'WireframeAppearance', 'World', 'WorldMap', 'WorldSignals', 'XYZ', '__builtins__', '__cached__', '__doc__', '__file__', '__loader__', '__name__', '__package__', '__spec__', 'c_api', 'ctypes', 'home_dir', 'init', 'os', 're', 'res_dir', 'sim_params', 'stats', 'sys']

Basic tests OK. Using settings: ['eval-allcriteria-mini.sim', 'deterministic.sim', 'recording-body-coords.sim']

Simulator.load: Loading from 'eval-allcriteria-mini.sim'
Simulator.load: Loaded simulator settings from 'eval-allcriteria-mini.sim'
Simulator.load: Loading from 'deterministic.sim'
Loader.load: Comments read from file follow:
Loader.load:  Parameter values that make the evaluation of a Framsticks creature deterministic.
Loader.load:  The values turn off random noise, so evaluation of the same genotype will always yield the same performance.
Loader.load:  The advantage is that you do not need to evaluate a genotype many times, and performance values are reliable.
Loader.load:  The disadvantage is that evolved creatures are "overfitting", i.e. rely entirely on the specific environment,
Loader.load:  and their behavior may be different in any other environment or (even slightly) changed conditions or parameter values,
Loader.load:  so each creature evolved using these settings must be later inspected using exactly the same setup.
Loader.load: 
Loader.load:  Before loading this file, load base settings, e.g. "eval-allcriteria.sim".
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution.
Simulator.load: Loaded simulator settings from 'deterministic.sim'
Simulator.load: Loading from 'recording-body-coords.sim'
Loader.load: Comments read from file follow:
Loader.load:  The recording of the "center of gravity" (or mass) of all Parts of a creature during its lifespan, and
Loader.load:  the recording of coordinates of all Parts are stored as data->bodyrecording.
Loader.load:  Use STORE_ALL_PART_COORDS below to decide how much data you need recorded - maybe only COG and no Parts.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=0 below, only COG is stored and the format is
Loader.load:  [ [cog1x,cog1y,cog1z], [cog2x,cog2y,cog2z], [cog3x,cog3y,cog3z], ...]
Loader.load:  where index numbers in the names are simulation steps.
Loader.load:  So you get a vector of COG x,y,z coordinates repeated for every simulation step.
Loader.load: 
Loader.load:  If STORE_ALL_PART_COORDS=1 below, the format is more verbose with one more level of nesting, because after the COG,
Loader.load:  the list of coordinates of all Parts follows (the first index in the names below is the simulation step, the second one is Part number)
Loader.load:  [ [[cog1x,cog1y,cog1z], [p1_1x,p1_1y,p1_1z], [p1_2x,p1_2y,p1_2z], ...], ...]
Loader.load: 
Loader.load:  You can further limit the amount of stored data by recording coordinates less frequently - see onCreaturesStep() comment below.
Loader.load:  Adjust 'Energy0' to achieve the lifespan you need.
Loader.load:  'evalcount' should likely be 1 unless you need other performance criteria (like vertpos or distance) averaged from multiple evaluations.
Loader.load:  Put this file in the "data" subdirectory within the Framsticks distribution unless you prefer to provide its path when loading.
Simulator.load: Loaded simulator settings from 'recording-body-coords.sim'
Using mutation rate from frams: 0.0
gen	nevals	avg	stddev	min	max
0  	60    	0  	0     	0  	0  
1  	54    	0  	0     	0  	0  
2  	54    	0  	0     	0  	0  
3  	55    	0  	0     	0  	0  
4  	56    	0  	0     	0  	0  
5  	55    	0  	0     	0  	0  
6  	54    	0  	0     	0  	0  
7  	54    	0  	0     	0  	0  
8  	56    	0  	0     	0  	0  
9  	49    	0  	0     	0  	0  
10 	55    	0  	0     	0  	0  
11 	53    	0  	0     	0  	0  
12 	52    	0  	0     	0  	0  
13 	55    	0  	0     	0  	0  
14 	54    	0  	0     	0  	0  
15 	52    	0  	0     	0  	0  
16 	56    	0  	0     	0  	0  
17 	58    	0  	0     	0  	0  
18 	55    	0  	0     	0  	0  
Selection: ignoring 1 infeasible solution in a population of size 60
19 	52    	0  	0     	0  	0  
20 	57    	0  	0     	0  	0  
21 	56    	0  	0     	0  	0  
22 	52    	0  	0     	0  	0  
23 	57    	0  	0     	0  	0  
24 	50    	0  	0     	0  	0  
25 	52    	0  	0     	0  	0  
26 	52    	0  	0     	0  	0  
27 	51    	0  	0     	0  	0  
Selection: ignoring 1 infeasible solution in a population of size 60
28 	57    	0  	0     	0  	0  
29 	53    	0  	0     	0  	0  
Selection: ignoring 1 infeasible solution in a population of size 60
30 	53    	0  	0     	0  	0  
31 	53    	0  	0     	0  	0  
32 	55    	0  	0     	0  	0  
33 	51    	0  	0     	0  	0  
34 	54    	0  	0     	0  	0  
35 	56    	0  	0     	0  	0  
36 	52    	0  	0     	0  	0  
37 	54    	0  	0     	0  	0  
Selection: ignoring 1 infeasible solution in a population of size 60
38 	54    	0  	0     	0  	0  
39 	56    	0  	0     	0  	0  
40 	54    	0  	0     	0  	0  
41 	50    	0  	0     	0  	0  
42 	53    	0  	0     	0  	0  
43 	54    	0  	0     	0  	0  
44 	56    	0  	0     	0  	0  
45 	56    	0  	0     	0  	0  
46 	52    	0  	0     	0  	0  
Selection: ignoring 1 infeasible solution in a population of size 60
47 	55    	0  	0     	0  	0  
48 	52    	0  	0     	0  	0  
49 	53    	0  	0     	0  	0  
50 	50    	0  	0     	0  	0  
51 	53    	0  	0     	0  	0  
52 	55    	0  	0     	0  	0  
53 	50    	0  	0     	0  	0  
54 	54    	0  	0     	0  	0  
55 	54    	0  	0     	0  	0  
56 	52    	0  	0     	0  	0  
57 	57    	0  	0     	0  	0  
58 	53    	0  	0     	0  	0  
59 	56    	0  	0     	0  	0  
60 	56    	0  	0     	0  	0  
61 	55    	0  	0     	0  	0  
62 	48    	0  	0     	0  	0  
63 	53    	0  	0     	0  	0  
64 	52    	0  	0     	0  	0  
65 	55    	0  	0     	0  	0  
66 	56    	0  	0     	0  	0  
67 	49    	0  	0     	0  	0  
68 	57    	0  	0     	0  	0  
69 	53    	0  	0     	0  	0  
70 	56    	0  	0     	0  	0  
71 	53    	0  	0     	0  	0  
72 	56    	0  	0     	0  	0  
73 	53    	0  	0     	0  	0  
74 	52    	0  	0     	0  	0  
75 	56    	0  	0     	0  	0  
76 	54    	0  	0     	0  	0  
77 	49    	0  	0     	0  	0  
78 	56    	0.000158256	0.00120524	0  	0.00933712
Selection: ignoring 1 infeasible solution in a population of size 60
79 	56    	0.000821322	0.00261603	0  	0.00991457
80 	53    	0.00201586 	0.00355579	0  	0.00991457
81 	54    	0.00492038 	0.00511183	0  	0.0236933 
82 	52    	0.00852303 	0.0131556 	0  	0.0921841 
Selection: ignoring 1 infeasible solution in a population of size 60
83 	51    	0.0174365  	0.0218905 	0  	0.101346  
84 	54    	0.0343643  	0.0380915 	0  	0.161618  
Selection: ignoring 1 infeasible solution in a population of size 60
85 	52    	0.0521946  	0.0508088 	0  	0.164113  
86 	55    	0.0655692  	0.0623347 	0  	0.17362   
87 	56    	0.0912859  	0.0766088 	0  	0.184296  
88 	53    	0.108469   	0.0761726 	0  	0.20153   
89 	51    	0.101893   	0.0843202 	0  	0.212461  
90 	54    	0.0882484  	0.0895103 	0  	0.212461  
91 	57    	0.106675   	0.0890227 	0  	0.212461  
92 	53    	0.128601   	0.0939474 	0  	0.299195  
93 	55    	0.122535   	0.104798  	0  	0.299195  
94 	50    	0.141078   	0.10709   	0  	0.299195  
95 	57    	0.151397   	0.113816  	0  	0.311296  
96 	57    	0.178072   	0.134504  	0  	0.401694  
97 	56    	0.167594   	0.136992  	0  	0.401694  
98 	55    	0.176581   	0.149323  	0  	0.427774  
99 	57    	0.202275   	0.160638  	0  	0.427774  
100	53    	0.265438   	0.167047  	0  	0.465697  
